Date,BTC-USD,ETH-USD,SPY,AAPL,GLD,TLT,TSLA
2018-08-14,,,251.35885620117188,49.593711853027344,113.06999969482422,95.94947052001953,23.176000595092773
2018-08-15,,,249.48184204101562,49.709571838378906,111.19000244140625,96.50850677490234,22.57933235168457
2018-08-16,,,251.50045776367188,50.437808990478516,111.0999984741211,96.50054931640625,22.363332748413086
2018-08-17,,,252.3859100341797,51.445045471191406,112.12999725341797,96.62032318115234,20.366666793823242
2018-08-20,,,252.9259796142578,50.94380569458008,112.69000244140625,97.2672348022461,20.562667846679688
2018-08-21,,,253.51918029785156,50.844482421875,113.0199966430664,96.93978118896484,21.459999084472656
2018-08-22,,,253.36863708496094,50.84685516357422,113.2699966430664,97.32316589355469,21.44266700744629
2018-08-23,,,253.0322265625,50.95087814331055,112.19999694824219,97.47486877441406,21.34000015258789
2018-08-24,,,254.55508422851562,51.10929870605469,114.16000366210938,97.66657257080078,21.521333694458008
2018-08-27,,,256.5648498535156,51.53016662597656,114.58999633789062,97.1075210571289,21.284666061401367
2018-08-28,,,256.6888732910156,51.94630813598633,113.68000030517578,96.52449798583984,20.790666580200195
2018-08-29,,,258.070068359375,52.72183609008789,114.19999694824219,96.65229034423828,20.333999633789062
2018-08-30,,,257.02520751953125,53.206539154052734,113.63999938964844,96.85993194580078,20.209999084472656
2018-08-31,,,257.0339660644531,53.82130432128906,113.51000213623047,96.6363296508789,20.110666275024414
2018-09-04,,,256.59149169921875,53.993892669677734,112.93000030517578,96.07757568359375,19.26333236694336
2018-09-05,,,255.90078735351562,53.641605377197266,113.31999969482422,95.82145690917969,18.715999603271484
2018-09-06,,,255.1305694580078,52.750213623046875,113.54000091552734,96.17364501953125,18.729999542236328
2018-09-07,,,254.6347198486328,52.324615478515625,113.2300033569336,95.35719299316406,17.549333572387695
2018-09-10,,,255.07740783691406,51.622379302978516,113.1500015258789,95.70938873291016,19.03333282470703
2018-09-11,,,255.91839599609375,52.927547454833984,113.22000122070312,94.98097229003906,18.62933349609375
2018-09-12,,,255.98060607910156,52.27024841308594,114.16999816894531,95.20510864257812,19.369333267211914
2018-09-13,,,257.4945373535156,53.53284454345703,113.76000213623047,95.34915924072266,19.297332763671875
2018-09-14,,,257.538818359375,52.9251823425293,113.0199966430664,94.89292907714844,19.68000030517578
2018-09-17,,,256.17529296875,51.515987396240234,113.61000061035156,94.89292907714844,19.6560001373291
2018-09-18,,,257.5653991699219,51.60110855102539,113.44000244140625,93.90036010742188,18.997333526611328
2018-09-19,,,257.8398742675781,51.6318359375,113.87999725341797,93.34007263183594,19.934667587280273
2018-09-20,,,259.92926025390625,52.02434158325195,114.2699966430664,93.77232360839844,19.8886661529541
2018-09-21,,,259.6917724609375,51.46397018432617,113.48999786376953,93.73228454589844,19.940000534057617
2018-09-24,,,258.82904052734375,52.20402908325195,113.47000122070312,93.4921875,19.978666305541992
2018-09-25,,,258.5890197753906,52.535057067871094,113.6500015258789,93.39610290527344,20.06599998474121
2018-09-26,,,257.81524658203125,52.11655044555664,113.05000305175781,94.05243682861328,20.6386661529541
2018-09-27,,,258.53558349609375,53.1876335144043,112.05000305175781,94.11650085449219,20.501333236694336
2018-09-28,,,258.5623474121094,53.37442398071289,112.76000213623047,93.86836242675781,17.65133285522461
2018-10-01,,,259.46063232421875,53.73381423950195,112.56999969482422,93.17922973632812,20.713333129882812
2018-10-02,,,259.3093566894531,54.21142578125,113.87000274658203,93.7488021850586,20.06800079345703
2018-10-03,,,259.45172119140625,54.871097564697266,113.41999816894531,92.1203384399414,19.65333366394043
2018-10-04,,,257.4239501953125,53.90641403198242,113.4800033569336,91.47046661376953,18.788667678833008
2018-10-05,,,255.98313903808594,53.031578063964844,113.80000305175781,90.684326171875,17.463333129882812
2018-10-08,,,255.98313903808594,52.90863037109375,112.54000091552734,90.37943267822266,16.70400047302246
2018-10-09,,,255.60948181152344,53.641605377197266,112.5999984741211,91.29399871826172,17.520000457763672
2018-10-10,,,247.51605224609375,51.15658187866211,112.87999725341797,91.04533386230469,17.125333786010742
2018-10-11,,,242.06414794921875,50.704994201660156,115.77999877929688,92.15240478515625,16.815332412719727
2018-10-12,,,245.4261016845703,52.51613998413086,115.2300033569336,91.83150482177734,17.25200080871582
2018-10-15,,,244.0475311279297,51.393035888671875,116.0,91.7913589477539,17.305999755859375
2018-10-16,,,249.3838348388672,52.52559280395508,115.80000305175781,91.99996185302734,18.439332962036133
2018-10-17,,,249.42828369140625,52.298614501953125,115.79000091552734,91.4544448852539,18.118667602539062
2018-10-18,,,245.8263397216797,51.076202392578125,115.91999816894531,91.42235565185547,17.5939998626709
2018-10-19,,,245.69288635253906,51.85411071777344,116.01000213623047,91.22177124023438,17.333332061767578
2018-10-22,,,244.59002685546875,52.170928955078125,115.70999908447266,91.10145568847656,17.39666748046875
2018-10-23,,,243.34487915039062,52.6627197265625,116.38999938964844,91.39027404785156,19.609333038330078
2018-10-24,,,235.971923828125,50.85630798339844,116.66000366210938,92.08020782470703,19.233333587646484
2018-10-25,,,240.20542907714844,51.96995544433594,116.4000015258789,91.69510650634766,20.99066734313965
2018-10-26,,,235.98080444335938,51.14241409301758,116.7699966430664,92.24866485595703,22.059999465942383
2018-10-29,,,234.67337036132812,50.182456970214844,116.30999755859375,92.04010009765625,22.323333740234375
2018-10-30,,,238.15089416503906,50.433082580566406,115.80000305175781,91.58281707763672,21.99333381652832
2018-10-31,,,240.69456481933594,51.747711181640625,115.1500015258789,91.11748504638672,22.488000869750977
2018-11-01,,,243.25596618652344,52.542137145996094,116.62999725341797,91.20195007324219,22.95199966430664
2018-11-02,,,241.81520080566406,49.05699157714844,116.6500015258789,90.06803894042969,23.0939998626709
2018-11-05,,,243.14927673339844,47.664344787597656,116.37000274658203,90.421875,22.760000228881836
2018-11-06,,,244.68789672851562,48.17978286743164,116.04000091552734,90.3656005859375,22.737333297729492
2018-11-07,,,249.9263916015625,49.6410026550293,116.02999877929688,90.48619842529297,23.21066665649414
2018-11-08,,,249.4728240966797,49.467796325683594,115.77999877929688,90.47821044921875,23.426666259765625
2018-11-09,,,247.035888671875,48.51398468017578,114.4800033569336,91.1537094116211,23.367332458496094
2018-11-12,,,242.41998291015625,46.07012939453125,113.66000366210938,91.74876403808594,22.0853328704834
2018-11-13,,,241.96636962890625,45.60983657836914,113.69999694824219,91.69249725341797,22.582000732421875
2018-11-14,,,240.31216430664062,44.32147216796875,114.63999938964844,91.74876403808594,22.933332443237305
2018-11-15,,,242.82017517089844,45.415283203125,114.7699966430664,91.70855712890625,23.229333877563477
2018-11-16,,,243.45166015625,45.918277740478516,115.62000274658203,92.23931121826172,23.62066650390625
2018-11-19,,,239.33375549316406,44.09843826293945,115.66999816894531,92.49667358398438,23.564666748046875
2018-11-20,,,234.9046173095703,41.991512298583984,115.66999816894531,92.52886199951172,23.166000366210938
2018-11-21,,,235.70506286621094,41.94406509399414,115.86000061035156,92.49667358398438,22.54599952697754
2018-11-23,,,234.13084411621094,40.87871551513672,115.7699966430664,92.59320831298828,21.722000122070312
2018-11-26,,,237.9106903076172,41.43156433105469,115.63999938964844,92.38410949707031,23.066667556762695
2018-11-27,,,238.7112274169922,41.34140396118164,114.94999694824219,92.4886245727539,22.92799949645996
2018-11-28,,,244.20758056640625,42.931095123291016,115.37999725341797,92.0383071899414,23.191333770751953
2018-11-29,,,243.6739959716797,42.601280212402344,115.73999786376953,92.40013885498047,22.744667053222656
2018-11-30,,,245.1592559814453,42.37114334106445,115.54000091552734,92.74595642089844,23.365333557128906
2018-12-03,,,248.4054412841797,43.85167694091797,116.41000366210938,93.40450286865234,23.89933204650879
2018-12-04,,,240.35658264160156,41.92271041870117,117.12000274658203,94.9682388305664,23.979999542236328
2018-12-06,,,239.991943359375,41.45528793334961,117.13999938964844,95.26646423339844,24.20400047302246
2018-12-07,,,234.4154815673828,39.97711944580078,118.08999633789062,95.44380950927734,23.864667892456055
2018-12-10,,,234.8602294921875,40.240478515625,117.68000030517578,95.83880615234375,24.343332290649414
2018-12-11,,,234.91351318359375,40.01033020019531,117.54000091552734,95.82267761230469,24.450666427612305
2018-12-12,,,236.09642028808594,40.12184524536133,117.79000091552734,95.39542388916016,24.440000534057617
2018-12-13,,,236.0164031982422,40.56079864501953,117.52999877929688,95.16975402832031,25.119333267211914
2018-12-14,,,231.65835571289062,39.26295852661133,117.05999755859375,95.50025177001953,24.380666732788086
2018-12-17,,,227.11361694335938,38.89754867553711,117.87000274658203,96.05640411376953,23.22800064086914
2018-12-18,,,226.86456298828125,39.40293502807617,118.1500015258789,96.63169860839844,22.468666076660156
2018-12-19,,,223.4671630859375,38.17388916015625,117.43000030517578,97.90827941894531,22.197999954223633
2018-12-20,,,219.8295440673828,37.21057891845703,119.23999786376953,97.5527114868164,21.025333404541016
2018-12-21,,,215.32537841796875,35.763248443603516,118.72000122070312,97.53656768798828,21.31800079345703
2018-12-24,,,209.63583374023438,34.837921142578125,120.0199966430664,98.02136993408203,19.69266700744629
2018-12-26,,,220.22763061523438,37.29124450683594,119.66000366210938,96.97098541259766,21.73933219909668
2018-12-27,,,221.9184112548828,37.04923629760742,120.56999969482422,96.9871597290039,21.075332641601562
2018-12-28,,,221.63211059570312,37.06822204589844,121.05999755859375,97.80320739746094,22.257999420166016
2018-12-31,,,223.57337951660156,37.4265022277832,121.25,98.17487335205078,22.18666648864746
2019-01-02,,,223.8059844970703,37.469207763671875,121.33000183105469,98.69194793701172,20.674667358398438
2019-01-03,,,218.46531677246094,33.73699951171875,122.43000030517578,99.81500244140625,20.02400016784668
2019-01-04,,,225.78302001953125,35.17721176147461,121.44000244140625,98.65962982177734,21.179332733154297
2019-01-07,,,227.563232421875,35.098907470703125,121.86000061035156,98.36875915527344,22.33066749572754
2019-01-08,,,229.70123291015625,35.768001556396484,121.52999877929688,98.11019897460938,22.356666564941406
2019-01-09,,,230.7747039794922,36.37540817260742,122.30999755859375,97.9566879272461,22.568666458129883
2019-01-10,,,231.58877563476562,36.491668701171875,121.58999633789062,97.32646179199219,22.99799919128418
2019-01-11,,,231.6782989501953,36.13338851928711,121.80000305175781,97.70623016357422,23.150667190551758
2019-01-14,,,230.26483154296875,35.59005355834961,122.08999633789062,97.34266662597656,22.293333053588867
2019-01-15,,,232.90383911132812,36.31846237182617,121.87999725341797,96.9871597290039,22.961999893188477
2019-01-16,,,233.46743774414062,36.76213836669922,122.2699966430664,97.08411407470703,23.06999969482422
2019-01-17,,,235.2386474609375,36.98043441772461,122.11000061035156,97.1083755493164,23.15399932861328
2019-01-18,,,238.36968994140625,37.20819854736328,121.0199966430664,96.599365234375,20.150667190551758
2019-01-22,,,235.1492156982422,36.3730354309082,121.44999694824219,97.25379180908203,19.92799949645996
2019-01-23,,,235.64129638671875,36.52013397216797,121.27999877929688,97.21339416503906,19.172666549682617
2019-01-24,,,235.76649475097656,36.23066711425781,121.08999633789062,97.8516616821289,19.43400001525879
2019-01-25,,,237.76141357421875,37.43124008178711,122.86000061035156,97.38304138183594,19.80266761779785
2019-01-28,,,235.95437622070312,37.0848274230957,123.29000091552734,97.28610229492188,19.7586669921875
2019-01-29,,,235.64129638671875,36.700469970703125,123.9800033569336,97.77896118164062,19.83066749572754
2019-01-30,,,239.3716583251953,39.208370208740234,124.69000244140625,97.70623016357422,20.584667205810547
2019-01-31,,,241.4738311767578,39.490718841552734,124.75,98.54651641845703,20.468000411987305
2019-02-01,,,241.59019470214844,39.50969696044922,124.5,97.95132446289062,20.81399917602539
2019-02-04,,,243.28993225097656,40.6319694519043,123.95999908447266,97.51405334472656,20.859333038330078
2019-02-05,,,244.30972290039062,41.327171325683594,124.27999877929688,97.95940399169922,21.42333221435547
2019-02-06,,,243.98773193359375,41.34140396118164,123.44000244140625,98.00799560546875,21.148000717163086
2019-02-07,,,241.6618194580078,40.55842971801758,123.73999786376953,98.65584564208984,20.500667572021484
2019-02-08,,,241.95697021484375,40.606082916259766,124.20999908447266,99.0769271850586,20.386667251586914
2019-02-11,,,242.09117126464844,40.37255096435547,123.5999984741211,98.68821716308594,20.856000900268555
2019-02-12,,,245.204345703125,40.72044372558594,123.86000061035156,98.43721771240234,20.78733253479004
2019-02-13,,,246.00042724609375,40.5512809753418,123.37000274658203,98.06468963623047,20.544666290283203
2019-02-14,,,245.4547882080078,40.69900894165039,124.05999755859375,98.62344360351562,20.251333236694336
2019-02-15,,,248.12960815429688,40.60847091674805,124.80000305175781,98.77735137939453,20.525333404541016
2019-02-19,,,248.5589599609375,40.72998809814453,126.69999694824219,99.02832794189453,20.375999450683594
2019-02-20,,,249.05990600585938,40.992095947265625,126.4800033569336,98.74490356445312,20.17066764831543
2019-02-21,,,248.17433166503906,40.760963439941406,125.05000305175781,97.8622817993164,19.415332794189453
2019-02-22,,,249.71299743652344,41.216087341308594,125.5,98.4452896118164,19.6473331451416
2019-02-25,,,250.0529327392578,41.516319274902344,125.37000274658203,98.15377807617188,19.917999267578125
2019-02-26,,,249.87405395507812,41.54015350341797,125.58000183105469,98.63961029052734,19.857332229614258
2019-02-27,,,249.76666259765625,41.6688232421875,124.69000244140625,97.52214050292969,20.982667922973633
2019-02-28,,,249.30152893066406,41.25898361206055,123.98999786376953,97.19013214111328,21.325332641601562
2019-03-01,,,250.85806274414062,41.692649841308594,121.87999725341797,96.29182434082031,19.652666091918945
2019-03-04,,,249.94557189941406,41.90235137939453,121.55999755859375,97.04647827148438,19.02400016784668
2019-03-05,,,249.60565185546875,41.826087951660156,121.72000122070312,97.24937438964844,18.43600082397461
2019-03-06,,,248.09375,41.58543395996094,121.61000061035156,97.60643768310547,18.416000366210938
2019-03-07,,,246.0183868408203,41.10409927368164,121.51000213623047,98.23941040039062,18.439332962036133
2019-03-08,,,245.52635192871094,41.2017936706543,122.83999633789062,98.65322875976562,18.94266700744629
2019-03-11,,,249.0868377685547,42.62911605834961,122.23999786376953,98.36109161376953,19.39466667175293
2019-03-12,,,250.0260772705078,43.108070373535156,122.9800033569336,99.05088806152344,18.890666961669922
2019-03-13,,,251.68099975585938,43.29869842529297,123.83999633789062,98.86425018310547,19.263999938964844
2019-03-14,,,251.52003479003906,43.780025482177734,122.41000366210938,98.15013122558594,19.33066749572754
2019-03-15,,,252.7627410888672,44.34953308105469,122.97000122070312,98.79930877685547,18.36199951171875
2019-03-18,,,253.67916870117188,44.802268981933594,123.04000091552734,98.74249267578125,17.965999603271484
2019-03-19,,,253.74212646484375,44.44722366333008,123.37999725341797,98.52342224121094,17.83133316040039
2019-03-20,,,252.97830200195312,44.835636138916016,124.18000030517578,99.55400085449219,18.239999771118164
2019-03-21,,,255.83560180664062,46.48694610595703,123.68000030517578,99.77307891845703,18.26799964904785
2019-03-22,,,250.9116973876953,45.52427673339844,123.97000122070312,101.32310485839844,17.635332107543945
2019-03-25,,,250.7230987548828,44.97383499145508,124.91999816894531,101.4853744506836,17.3613338470459
2019-03-26,,,252.59193420410156,44.50917053222656,124.30000305175781,101.4123306274414,17.851333618164062
2019-03-27,,,251.2711639404297,44.90950012207031,123.6500015258789,102.3455581665039,18.32200050354004
2019-03-28,,,252.22352600097656,44.96906661987305,121.9000015258789,102.70259094238281,18.57466697692871
2019-03-29,,,253.8140411376953,45.26215362548828,122.01000213623047,102.60521697998047,18.657333374023438
2019-04-01,,,256.823974609375,45.569549560546875,121.52999877929688,101.1478500366211,19.278667449951172
2019-04-02,,,256.94970703125,46.23197937011719,121.9800033569336,101.33489227294922,19.058666229248047
2019-04-03,,,257.3541564941406,46.54889678955078,121.80000305175781,100.45653533935547,19.45400047302246
2019-04-04,,,258.0369873046875,46.629905700683594,122.11000061035156,100.7411880493164,17.851999282836914
2019-04-05,,,259.2859191894531,46.94206619262695,121.9800033569336,100.87129211425781,18.33066749572754
2019-04-08,,,259.483642578125,47.68075180053711,122.51000213623047,100.51347351074219,18.213333129882812
2019-04-09,,,258.1539001464844,47.537776947021484,123.1500015258789,100.83064270019531,18.15399932861328
2019-04-10,,,259.0343017578125,47.80465316772461,123.52999877929688,101.07463073730469,18.40399932861328
2019-04-11,,,258.9625244140625,47.40671920776367,121.94999694824219,100.48094177246094,17.89466667175293
2019-04-12,,,260.7146301269531,47.387657165527344,121.83000183105469,99.76526641845703,17.84666633605957
2019-04-15,,,260.5438537597656,47.47343826293945,121.5999984741211,100.0173568725586,17.7586669921875
2019-04-16,,,260.7146301269531,47.478206634521484,120.51000213623047,99.3911361694336,18.224000930786133
2019-04-17,,,260.07659912109375,48.40275192260742,120.27999877929688,99.43179321289062,18.082000732421875
2019-04-18,,,260.5887756347656,48.57670974731445,120.37000274658203,99.9522705078125,18.21733283996582
2019-04-22,,,260.8133850097656,48.736351013183594,120.37000274658203,99.47245025634766,17.516666412353516
2019-04-23,,,263.1585388183594,49.43928909301758,120.12000274658203,99.68392944335938,17.593332290649414
2019-04-24,,,262.5745849609375,49.363033294677734,120.47000122070312,100.49723052978516,17.243999481201172
2019-04-25,,,262.4127502441406,48.915061950683594,120.56999969482422,100.35082244873047,16.5086669921875
2019-04-26,,,263.634765625,48.68152618408203,121.37000274658203,100.69242095947266,15.675999641418457
2019-04-29,,,264.0481262207031,48.75539779663086,120.83000183105469,100.0499038696289,16.097999572753906
2019-04-30,,,264.1829528808594,47.816566467285156,121.19999694824219,100.562255859375,15.912667274475098
2019-05-01,,,262.19708251953125,50.16366958618164,120.4000015258789,100.97710418701172,15.600666999816895
2019-05-02,,,261.63116455078125,49.837215423583984,119.94000244140625,100.4962158203125,16.273332595825195
2019-05-03,,,264.1918640136719,50.45676040649414,120.6500015258789,100.78148651123047,17.00200080871582
2019-05-06,,,263.10467529296875,49.677574157714844,120.80999755859375,101.05858612060547,17.022666931152344
2019-05-07,,,258.7109375,48.33841323852539,121.20999908447266,101.83282470703125,16.470666885375977
2019-05-08,,,258.3515319824219,48.34794616699219,120.91000366210938,101.39276885986328,16.32266616821289
2019-05-09,,,257.56982421875,47.828487396240234,121.19999694824219,101.80838012695312,16.131999969482422
2019-05-10,,,258.8635559082031,47.165889739990234,121.43000030517578,101.66983795166016,15.968000411987305
2019-05-13,,,252.3583221435547,44.42464065551758,122.66999816894531,102.46851348876953,15.133999824523926
2019-05-14,,,254.64064025878906,45.12789535522461,122.45999908447266,102.16698455810547,15.487333297729492
2019-05-15,,,256.1322021484375,45.668487548828125,122.38999938964844,102.79452514648438,15.463333129882812
2019-05-16,,,258.50421142578125,45.467559814453125,121.51000213623047,102.45223236083984,15.222000122070312
2019-05-17,,,256.8329772949219,45.209224700927734,120.6500015258789,102.68042755126953,14.0686674118042
2019-05-20,,,255.1348114013672,43.7955322265625,120.63999938964844,102.46851348876953,13.690667152404785
2019-05-21,,,257.4349670410156,44.6351318359375,120.36000061035156,102.3055648803711,13.67199993133545
2019-05-22,,,256.644287109375,43.72138595581055,120.23999786376953,102.89229583740234,12.84866714477539
2019-05-23,,,253.50851440429688,42.975074768066406,121.16999816894531,104.04959106445312,13.03266716003418
2019-05-24,,,254.08346557617188,42.81001663208008,121.30000305175781,104.13925170898438,12.708666801452637
2019-05-28,,,251.7204132080078,42.63301086425781,120.83000183105469,104.88903045654297,12.579999923706055
2019-05-29,,,250.03114318847656,42.42970275878906,120.87000274658203,105.20687103271484,12.657333374023438
2019-05-30,,,250.71409606933594,42.64976501464844,121.69000244140625,106.11153411865234,12.54800033569336
2019-05-31,,,247.33560180664062,41.877140045166016,123.33000183105469,107.43997955322266,12.343999862670898
2019-06-03,,,246.70664978027344,41.4537467956543,125.11000061035156,108.15863800048828,11.9313325881958
2019-06-04,,,252.06192016601562,42.97028350830078,125.1500015258789,106.92546844482422,12.90666675567627
2019-06-05,,,254.2451934814453,43.663970947265625,125.47000122070312,106.32115173339844,13.105999946594238
2019-06-06,,,255.8985137939453,44.30503463745117,125.87999725341797,106.66413116455078,13.729999542236328
2019-06-07,,,258.4593200683594,45.48429870605469,126.58999633789062,107.58695220947266,13.633333206176758
2019-06-10,,,259.6453857421875,46.06556701660156,125.33000183105469,106.57431030273438,14.192000389099121
2019-06-11,,,259.58245849609375,46.59897994995117,125.18000030517578,106.6396255493164,14.473333358764648
2019-06-12,,,259.1241760253906,46.450687408447266,125.83000183105469,106.72128295898438,13.950667381286621
2019-06-13,,,260.1934814453125,46.44110870361328,126.5999984741211,107.08878326416016,14.260666847229004
2019-06-14,,,259.90594482421875,46.10382843017578,126.55999755859375,107.3582763671875,14.32800006866455
2019-06-17,,,260.0047607421875,46.378929138183594,126.4800033569336,107.54609680175781,15.001999855041504
2019-06-18,,,262.7272644042969,47.46968078613281,127.12000274658203,108.08512115478516,14.982666969299316
2019-06-19,,,263.3203430175781,47.3309440612793,127.88999938964844,108.24024963378906,15.095333099365234
2019-06-20,,,265.8361511230469,47.711280822753906,131.11000061035156,108.52608489990234,14.641332626342773
2019-06-21,,,265.44970703125,47.54862976074219,131.97999572753906,107.33379364013672,14.790666580200195
2019-06-24,,,265.1247253417969,47.50077438354492,133.94000244140625,108.13414001464844,14.909333229064941
2019-06-25,,,262.5243835449219,46.78078842163086,134.1999969482422,108.46898651123047,14.650667190551758
2019-06-26,,,262.2625732421875,47.792606353759766,132.97000122070312,107.77477264404297,14.618000030517578
2019-06-27,,,263.1925354003906,47.778255462646484,132.83999633789062,108.53427124023438,14.855999946594238
2019-06-28,,,264.5467834472656,47.34288787841797,133.1999969482422,108.46080780029297,14.897333145141602
2019-07-01,,,266.9485168457031,48.21120834350586,130.6199951171875,108.20711517333984,15.14466667175293
2019-07-02,,,267.64373779296875,48.493473052978516,133.41000366210938,109.0417709350586,14.970000267028809
2019-07-03,,,269.7835693359375,48.895328521728516,133.6300048828125,109.81912231445312,15.65999984741211
2019-07-05,,,269.4765930175781,48.8522834777832,132.13999938964844,108.36258697509766,15.539999961853027
2019-07-08,,,267.9958801269531,47.845237731933594,131.2899932861328,108.50988006591797,15.355999946594238
2019-07-09,,,268.3299255371094,48.13705062866211,131.75,108.4689712524414,15.337332725524902
2019-07-10,,,269.6120910644531,48.61306381225586,133.8300018310547,107.87165069580078,15.928000450134277
2019-07-11,,,270.2440185546875,48.2590446472168,132.6999969482422,106.43148040771484,15.90666675567627
2019-07-12,,,271.45391845703125,48.62980651855469,133.52999877929688,106.55428314208984,16.338666915893555
2019-07-15,,,271.54425048828125,49.08668899536133,133.52999877929688,107.1679458618164,16.899999618530273
2019-07-16,,,270.66851806640625,48.91686248779297,132.39999389648438,106.84879302978516,16.825332641601562
2019-07-17,,,268.8265380859375,48.641761779785156,134.5800018310547,108.00255584716797,16.99066734313965
2019-07-18,,,269.8106689453125,49.1943359375,136.47999572753906,108.01075744628906,16.902666091918945
2019-07-19,,,268.3118591308594,48.45998001098633,134.47000122070312,107.75706481933594,17.211999893188477
2019-07-22,,,268.9709777832031,49.56748580932617,134.4499969482422,107.9616470336914,17.045333862304688
2019-07-23,,,270.8941345214844,49.95498275756836,133.69000244140625,107.37248229980469,17.344667434692383
2019-07-24,,,272.1672058105469,49.914329528808594,134.3699951171875,107.8388900756836,17.658666610717773
2019-07-25,,,270.8670349121094,49.51964569091797,133.4199981689453,107.32340240478516,15.254667282104492
2019-07-26,,,272.681884765625,49.69186019897461,133.63999938964844,107.57704162597656,15.202667236328125
2019-07-29,,,272.1853332519531,50.15592956542969,134.52999877929688,107.6097640991211,15.718000411987305
2019-07-30,,,271.5171813964844,49.94063186645508,134.97999572753906,107.87165069580078,16.150667190551758
2019-07-31,,,268.54669189453125,50.95964050292969,133.2100067138672,108.739013671875,16.107332229614258
2019-08-01,,,266.20806884765625,49.85691833496094,136.41000366210938,110.89860534667969,15.59000015258789
2019-08-02,,,264.20367431640625,48.80204391479492,135.88999938964844,111.92340850830078,15.62266731262207
2019-08-05,,,256.25823974609375,46.24736022949219,137.7899932861328,113.85844421386719,15.221332550048828
2019-08-06,,,259.8518371582031,47.12284469604492,138.91000366210938,114.76841735839844,15.383333206176758
2019-08-07,,,260.0052795410156,47.610809326171875,141.02000427246094,114.80949401855469,15.561332702636719
2019-08-08,,,265.10662841796875,48.66090774536133,141.72999572753906,115.05550384521484,15.886667251586914
2019-08-09,,,263.30084228515625,48.259918212890625,141.25999450683594,114.8259506225586,15.667332649230957
2019-08-12,,,260.0955810546875,48.1374626159668,142.6300048828125,117.2199478149414,15.267333030700684
2019-08-13,,,264.1404724121094,50.17601013183594,141.77999877929688,116.81820678710938,15.666666984558105
2019-08-14,,,256.33050537109375,48.682525634765625,142.75,119.45001220703125,14.641332626342773
2019-08-15,,,257.00762939453125,48.43999481201172,143.6999969482422,120.77825927734375,14.37600040435791
2019-08-16,,,260.79986572265625,49.582923889160156,142.77999877929688,119.81083679199219,14.662667274475098
2019-08-19,,,263.94183349609375,50.50736618041992,141.11000061035156,118.09718322753906,15.121999740600586
2019-08-20,,,261.91937255859375,50.509769439697266,142.2100067138672,119.31890869140625,15.057332992553711
2019-08-21,,,264.05029296875,51.05722427368164,141.75999450683594,118.52357482910156,14.722000122070312
2019-08-22,,,263.96893310546875,51.01400375366211,141.39999389648438,117.73649597167969,14.8100004196167
2019-08-23,,,257.1883544921875,48.656105041503906,144.1699981689453,119.67142486572266,14.09333324432373
2019-08-26,,,260.03240966796875,49.580543518066406,144.19000244140625,119.187744140625,14.333333015441895
2019-08-27,,,259.0120544433594,49.02107238769531,145.57000732421875,121.0242919921875,14.272000312805176
2019-08-28,,,260.8360290527344,49.35002136230469,145.16000366210938,121.17996978759766,14.37266731262207
